MEM1	MEM2	MEM3	MEM4	MEM5	MEM6	MEM7	MEM8	MEM9	MEM10	MEM11	MEM12	MEM13	MEM14	MEM15	MEM16	MEM17	MEM18	MEM19
-1.05147996662	-1.51665584726747	1.69598496452835	0.913724426159441	-0.548764478650745	-0.821299275741199	-0.00837291362680679	0.00610661053260344	-0.0212007134840352	3.16225189891781	-7.55411786697554e-05	1.02586816290615e-12	0	0	0.00112068827313632	0.679347929362946	0.481126719587465	-0.17993443679172	-0.425963037197416
-1.05183303367198	-1.51779032723192	1.69611532230161	0.910588722578567	-0.545665651704593	-0.815553797295878	-0.00837502739533152	0.00597756192852505	-0.00518830326807173	-3.16227436334415	9.9033170020857e-05	-2.37082934066944e-13	9.88341459581783e-13	-3.8551179059731e-16	0.00110505590064897	0.685609835069358	0.484572833078276	-0.180765029172433	-0.428300059252876
0.226897032133944	-1.34854278596247	-1.88113502548401	-0.684520801562403	-2.07581144853548	0.460341494005832	-0.0424148645162863	-0.0446614029626901	-0.000670009968311333	-3.61032510574865e-08	1.01006718426183e-07	7.96517800648444e-15	9.1051230808813e-15	7.64654656164284e-16	1.29396219159108e-05	0.330318184672475	-1.99054222260516	-0.965962822337782	-1.89566827014201
0.342984844064495	-1.22594872888386	-1.68055431090591	-0.113068961178012	1.95875756618837	-1.33699440823329	0.0465280799564569	-0.0609488487022492	-0.000966107940343562	-2.87756021344637e-08	3.62054280232023e-07	1.85274300543165e-14	2.17528374528137e-14	2.22370700275259e-16	4.7127397717691e-05	-1.44155556459589	1.6816204442402	0.892324206326552	-1.79165444904645
-1.20362611733684	-2.01768859175834	0.172436941558664	-1.34120853270386	1.0233178916523	1.51775984894451	-2.08195592696687e-05	-0.000523916779434794	0.0277823784593484	1.8360050332182e-05	-6.137937940583e-05	3.84270771341675e-16	5.11683161870103e-16	3.93369373106616e-15	5.63797542270765e-06	-1.6388426184382	-1.095340585445	0.334123500776737	2.07433865204848
0.847809795369487	0.0289615402214891	-0.258206373916013	-0.221208418221035	-0.367130348328456	-0.261861376588534	0.841394361767131	1.59120159451906	0.0435223944282928	1.92793842223493e-05	0.00133533732260394	-2.16621724650008	-1.20501449566184	1.84344351457175	-1.96241083788863	0.249451452179245	0.58830485651157	-0.414478656768853	0.863503602960135
0.752398829785223	-0.219526949064569	-0.847923878847441	2.61848354326468	0.123462384030568	1.30763678687897	0.0842427828997216	-0.0223806967134521	-0.00027159362092578	6.52471728510445e-10	1.58141448228065e-07	6.32553266790101e-15	8.91030079011387e-15	3.80135689464961e-16	2.07459229706249e-05	1.01660011809156	-0.761101930993107	2.69416870825899	0.45411587503429
0.847122639589617	0.0257702508106217	-0.263578621513159	-0.227595378639206	-0.37500486854925	-0.268359525514775	1.50977477616942	1.63940588808198	0.0450146681954567	1.60053133170664e-05	0.000123897098507508	2.69607304115032	2.04929089452616	0.304251505768423	-0.245166449374268	0.254575400534266	0.589341319367773	-0.430110820034325	0.872064616618442
0.850094223377241	0.038954688364198	-0.238672176453286	-0.226968010751323	-0.35297742332884	-0.238771779956768	0.103186069688641	0.558372021398005	0.0124596882319222	9.0681246367607e-07	-0.000760283231798965	-2.19754990309919	1.28906050513311	-2.95288888394814	1.06404980775227	0.26193799229047	0.596308457252028	-0.401364634578036	0.857443734481255
0.850494153547281	0.0438839105373071	-0.228821121598323	-0.228067996336939	-0.345369073100168	-0.227613297991359	-0.340713606366596	0.0937258515351871	-0.00170019157842997	-3.63077152254182e-06	-0.000386295185818173	1.67423079199757	-3.39183242708256	-1.39584317724327	0.553570110272545	0.266431264734148	0.599465888799572	-0.392686458784115	0.852911019662029
0.851455668905896	0.0534477238226981	-0.208767636415654	-0.239850853717012	-0.334526363928675	-0.204927874351774	-0.69677151979135	-1.13531576965374	-0.038940664325669	-2.36467858626842e-05	-0.0020575933313954	-0.402946486495069	0.316014946494989	2.39848565954193	2.98252065607716	0.285786477678213	0.609811265291543	-0.389231601767676	0.85191471248696
